ENST00000641515.2	978	978	-609.053	-0.622754	-0.622754
ENST00000426406.4	936	936	855.846	0.914365	0.914365
ENST00000332831.5	936	936	-1148.39	-1.22691	-1.22691
ENST00000616016.5	2532	2532	8931.5	3.52745	3.52745
ENST00000618323.5	2535	2535	8955.26	3.53265	3.53265
ENST00000437963.5	327	327	1389.57	4.24944	4.24944
ENST00000342066.8	2043	2043	6421.63	3.14324	3.14324
ENST00000616125.5	1719	1719	5495.51	3.19692	3.19692
ENST00000618779.5	1857	1857	5947.36	3.20267	3.20267
ENST00000622503.5	2046	2046	6445.39	3.15024	3.15024
ENST00000618181.5	1668	1668	5176.3	3.1033	3.1033
ENST00000617307.5	1983	1983	6175.54	3.11424	3.11424
ENST00000341065.8	1766	1766	5547.72	3.1414	3.1414
ENST00000455979.1	1622	1622	4235.15	2.61107	2.61107
ENST00000327044.7	2247	2247	7136.74	3.17612	3.17612
ENST00000338591.8	1926	1926	9297.67	4.82745	4.82745
ENST00000466300.1	460	460	2021.69	4.39498	4.39498
ENST00000379410.8	1833	1833	4002.65	2.18366	2.18366
ENST00000379407.7	1728	1728	3809.62	2.20464	2.20464
ENST00000379409.6	1989	1989	3992.67	2.00737	2.00737
ENST00000491024.1	528	528	553.892	1.04904	1.04904
ENST00000433179.4	2370	2370	1807.83	0.762796	0.762796
ENST00000341290.6	2028	2028	837.651	0.413043	0.413043
ENST00000694917.1	2370	2370	1807.83	0.762796	0.762796
ENST00000428771.6	741	741	420.412	0.567358	0.567358
ENST00000304952.11	663	663	435.931	0.657513	0.657513
ENST00000484667.2	567	567	292.123	0.515208	0.515208
ENST00000624697.4	471	471	403.548	0.85679	0.85679
ENST00000624652.1	431	431	390.247	0.905445	0.905445
ENST00000649529.1	495	495	474.954	0.959503	0.959503
ENST00000379370.7	6135	6135	20761.7	3.38415	3.38415
ENST00000620552.4	5790	5790	18856	3.25665	3.25665
ENST00000651234.1	5889	5889	19051.6	3.23512	3.23512
ENST00000652369.2	5820	5820	18722.6	3.21694	3.21694
