ENST00000379198_1	219	210	-365.891	-1.67074	-1.74234
ENST00000378756_1	186	186	-249.274	-1.34018	-1.34018
ENST00000377648_1	153	153	407.371	2.66256	2.66256
ENST00000054666_1	120	120	212.701	1.77251	1.77251
ENST00000338639_1	42	42	-30.683	-0.730548	-0.730548
ENST00000240185_1	54	54	133.253	2.46765	2.46765
ENST00000235329_1	117	117	-35.973	-0.307462	-0.307462
ENST00000375980_1	75	75	-61.265	-0.816867	-0.816867
ENST00000480945_1	9	9	81.867	9.09633	9.09633
ENST00000375153_1	15	15	-12.545	-0.836333	-0.836333
ENST00000656825_1	72	72	461.541	6.41029	6.41029
ENST00000246151_1	39	39	72.057	1.84762	1.84762
ENST00000374379_1	78	78	111.275	1.4266	1.4266
ENST00000374358_1	201	201	177.853	0.884841	0.884841
ENST00000374266_1	45	45	56.304	1.2512	1.2512
ENST00000270792_1	108	108	108.828	1.00767	1.00767
ENST00000324856_1	54	54	326.173	6.04024	6.04024
ENST00000321265_1	21	21	13.087	0.62319	0.62319
ENST00000373943_1	129	129	413.415	3.20477	3.20477
ENST00000253063_1	183	183	187.984	1.02723	1.02723
ENST00000373610_1	108	108	186.643	1.72818	1.72818
ENST00000677711_1	42	42	15.195	0.361786	0.361786
ENST00000373548_1	108	108	377.548	3.49581	3.49581
ENST00000354618_1	60	60	153.425	2.55708	2.55708
ENST00000373055_1	30	30	5.106	0.1702	0.1702
ENST00000372969_1	30	30	22.944	0.7648	0.7648
ENST00000372805_1	99	99	423.471	4.27748	4.27748
ENST00000447388_1	273	273	1016.55	3.72363	3.72363
ENST00000304979_1	51	51	55.432	1.0869	1.0869
ENST00000321358_1	36	36	229.8	6.38333	6.38333
ENST00000310955_1	39	39	62.546	1.60374	1.60374
ENST00000472174_1	267	267	606.88	2.27296	2.27296
ENST00000372289_1	36	36	60.996	1.69433	1.69433
ENST00000396651_1	27	27	15.706	0.581704	0.581704
ENST00000246337_1	30	30	8.713	0.290433	0.290433
ENST00000350030_1	120	120	710.162	5.91802	5.91802
ENST00000311672_1	138	138	173.817	1.25954	1.25954
ENST00000371873_1	6	6	6.417	1.0695	1.0695
ENST00000313334_1	96	96	527.53	5.4951	5.4951
ENST00000257181_1	45	45	57.324	1.27387	1.27387
ENST00000360840_1	24	24	5.894	0.245583	0.245583
ENST00000371281_1	285	285	25.036	0.0878456	0.0878456
ENST00000339950_1	81	81	198.284	2.44795	2.44795
ENST00000401041_1	48	48	148.604	3.09592	3.09592
ENST00000370949_1	66	66	116.792	1.76958	1.76958
ENST00000370654_1	57	57	52.228	0.916281	0.916281
ENST00000451137_1	30	30	20.45	0.681667	0.681667
ENST00000370544_1	135	135	902.857	6.68783	6.68783
ENST00000370298_1	6	6	28.592	4.76533	4.76533
ENST00000357650_1	123	123	180.969	1.47129	1.47129
ENST00000370025_1	42	42	236.863	5.6396	5.6396
ENST00000338272_1	69	69	152.339	2.20781	2.20781
ENST00000234677_1	192	192	79.308	0.413063	0.413063
ENST00000369722_1	42	42	9.602	0.228619	0.228619
ENST00000295598_1	189	189	761.63	4.02979	4.02979
ENST00000349139_1	6	6	6.059	1.00983	1.00983
ENST00000624419_1	48	42	27.868	0.580583	0.663524
ENST00000322209_1	78	78	34.807	0.446244	0.446244
ENST00000607355_1	6	6	-7.232	-1.20533	-1.20533
ENST00000369099_1	69	69	146.275	2.11993	2.11993
ENST00000324862_1	201	201	422.539	2.10218	2.10218
ENST00000368884_1	33	33	5.813	0.176152	0.176152
ENST00000290541_1	90	90	160.045	1.77828	1.77828
ENST00000458013_1	81	81	193.698	2.39133	2.39133
ENST00000368694_1	21	21	16.388	0.780381	0.780381
ENST00000328703_1	9	9	10.172	1.13022	1.13022
ENST00000368305_1	78	78	33.519	0.429731	0.429731
ENST00000360472_1	117	117	488.538	4.17554	4.17554
ENST00000368003_1	75	75	86.274	1.15032	1.15032
ENST00000271452_1	27	27	-23.691	-0.877444	-0.877444
ENST00000367889_1	18	18	-6.17	-0.342778	-0.342778
ENST00000367879_1	123	123	141.32	1.14894	1.14894
ENST00000271375_1	192	192	62.348	0.324729	0.324729
ENST00000647382_1	177	177	250.593	1.41578	1.41578
ENST00000340385_1	75	75	-4.616	-0.0615467	-0.0615467
ENST00000367679_1	33	33	53.572	1.62339	1.62339
ENST00000367577_1	186	186	200.485	1.07788	1.07788
ENST00000258341_1	9	9	-11.484	-1.276	-1.276
ENST00000235307_1	45	45	201.044	4.46764	4.46764
ENST00000367435_1	87	87	258.546	2.97179	2.97179
ENST00000367287_1	120	120	72.9	0.6075	0.6075
ENST00000295640_1	192	167	-98.534	-0.513198	-0.590024
ENST00000367210_1	9	9	21.133	2.34811	2.34811
ENST00000414487_1	6	6	12.548	2.09133	2.09133
ENST00000367042_1	114	114	-120.771	-1.05939	-1.05939
ENST00000366988_1	36	36	-44.408	-1.23356	-1.23356
ENST00000341491_1	39	39	86.171	2.20951	2.20951
ENST00000366932_1	63	63	-45.961	-0.72954	-0.72954
ENST00000295006_1	12	12	-3.334	-0.277833	-0.277833
ENST00000323699_1	69	69	-29.526	-0.427913	-0.427913
ENST00000465271_1	21	21	36.516	1.73886	1.73886
ENST00000366815_1	87	87	382.622	4.39795	4.39795
ENST00000310256_1	48	48	7.694	0.160292	0.160292
ENST00000366639_1	24	24	-8.214	-0.34225	-0.34225
ENST00000366628_1	27	27	-20.896	-0.773926	-0.773926
ENST00000435064_1	90	90	-58.054	-0.645044	-0.645044
ENST00000338338_1	36	36	-64.104	-1.78067	-1.78067
ENST00000378609_1	9	9	14.491	1.61011	1.61011
ENST00000378546_1	156	150	-151.891	-0.97366	-1.01261
ENST00000378251_1	159	159	-106.317	-0.66866	-0.66866
ENST00000234875_1	213	213	296.309	1.39112	1.39112
ENST00000343813_1	111	111	14.29	0.128739	0.128739
ENST00000361521_1	33	33	-36.638	-1.11024	-1.11024
ENST00000234590_1	111	111	-66.462	-0.598757	-0.598757
ENST00000377038_1	51	51	-29.105	-0.570686	-0.570686
ENST00000376692_1	60	60	16.6	0.276667	0.276667
ENST00000375436_1	126	126	251.67	1.99738	1.99738
ENST00000264198_1	24	24	-54.448	-2.26867	-2.26867
ENST00000602624_1	135	135	35.501	0.26297	0.26297
ENST00000302271_1	48	48	278.439	5.80081	5.80081
ENST00000374561_1	153	153	572.993	3.74505	3.74505
ENST00000492112_1	144	144	990.031	6.87522	6.87522
ENST00000236273_1	30	30	13.102	0.436733	0.436733
ENST00000455785_1	108	108	728.361	6.74408	6.74408
ENST00000361157_1	39	39	11.278	0.289179	0.289179
ENST00000373824_1	54	54	200.783	3.7182	3.7182
ENST00000426105_1	213	213	717.279	3.36751	3.36751
ENST00000263694_1	39	39	37.66	0.965641	0.965641
ENST00000373703_1	120	120	107.481	0.895675	0.895675
ENST00000647444_1	12	12	17.323	1.44358	1.44358
ENST00000329421_1	204	204	1052.63	5.15997	5.15997
ENST00000373477_1	36	36	-8.997	-0.249917	-0.249917
ENST00000672715_1	105	105	111.429	1.06123	1.06123
ENST00000357214_1	6	6	32.071	5.34517	5.34517
ENST00000318121_1	30	30	3.511	0.117033	0.117033
ENST00000373166_1	87	87	94.732	1.08887	1.08887
ENST00000296214_1	12	12	41.178	3.4315	3.4315
ENST00000373044_1	60	60	66.266	1.10443	1.10443
ENST00000372521_1	60	60	-3.639	-0.06065	-0.06065
ENST00000426263_1	165	165	397.502	2.4091	2.4091
ENST00000236051_1	129	129	58.812	0.455907	0.455907
ENST00000372458_1	18	18	24.746	1.37478	1.37478
ENST00000372257_1	270	270	893.641	3.30978	3.30978
ENST00000319248_1	255	250	186.552	0.731576	0.746208
ENST00000617190_1	54	54	202.609	3.75202	3.75202
ENST00000574428_1	27	27	17.469	0.647	0.647
ENST00000371470_1	84	84	229.753	2.73515	2.73515
ENST00000371429_1	99	99	646.643	6.53175	6.53175
ENST00000271002_1	63	63	179.245	2.84516	2.84516
ENST00000361219_1	66	66	354.608	5.37285	5.37285
ENST00000370982_1	99	99	208.737	2.10845	2.10845
ENST00000370645_1	42	42	92.998	2.21424	2.21424
ENST00000342203_1	75	75	123.033	1.64044	1.64044
ENST00000331835_1	63	63	100.793	1.59989	1.59989
ENST00000652648_1	183	183	810.493	4.42892	4.42892
ENST00000370282_1	42	42	16.308	0.388286	0.388286
ENST00000370238_1	9	9	9.664	1.07378	1.07378
ENST00000370206_1	102	102	320.926	3.14633	3.14633
ENST00000369969_1	63	63	-14.675	-0.232937	-0.232937
ENST00000338366_1	12	12	14.875	1.23958	1.23958
ENST00000271308_1	45	45	94.318	2.09596	2.09596
ENST00000602318_1	33	33	-18.374	-0.556788	-0.556788
ENST00000235090_1	93	93	50.031	0.537968	0.537968
ENST00000339083_1	93	93	19.051	0.204849	0.204849
ENST00000369626_1	21	21	-33.709	-1.60519	-1.60519
ENST00000369535_1	66	66	303.294	4.59536	4.59536
ENST00000358528_1	117	117	753.647	6.44143	6.44143
ENST00000578049_1	24	24	22.243	0.926792	0.926792
ENST00000583313_1	66	66	56.402	0.854576	0.854576
ENST00000369159_1	6	6	-35.526	-5.921	-5.921
ENST00000369155_1	117	117	145.086	1.24005	1.24005
ENST00000368954_1	36	36	45.971	1.27697	1.27697
ENST00000357235_1	9	9	7.682	0.853556	0.853556
ENST00000368892_1	12	12	-2.181	-0.18175	-0.18175
ENST00000368830_1	69	69	-4.326	-0.0626957	-0.0626957
ENST00000368811_1	84	84	12.941	0.15406	0.15406
ENST00000271638_1	84	84	24.836	0.295667	0.295667
ENST00000476133_1	39	39	-15.173	-0.389051	-0.389051
ENST00000361891_1	48	48	37.069	0.772271	0.772271
ENST00000292211_1	117	117	733.123	6.26601	6.26601
ENST00000368474_1	63	63	-17.301	-0.274619	-0.274619
ENST00000368467_1	93	93	-115.956	-1.24684	-1.24684
ENST00000295682_1	6	6	1.348	0.224667	0.224667
ENST00000295702_1	90	90	101.657	1.12952	1.12952
ENST00000295688_1	162	162	427.536	2.63911	2.63911
ENST00000368219_1	21	21	-15.419	-0.734238	-0.734238
ENST00000357325_1	162	162	796.438	4.91628	4.91628
ENST00000368097_1	42	42	55.914	1.33129	1.33129
ENST00000368074_1	42	42	106.515	2.53607	2.53607
ENST00000423014_1	57	57	-19.099	-0.33507	-0.33507
ENST00000368010_1	33	33	36.434	1.10406	1.10406
ENST00000370509_1	15	15	-8.143	-0.542867	-0.542867
ENST00000476371_1	21	21	-3.094	-0.147333	-0.147333
ENST00000367595_1	51	51	11.092	0.21749	0.21749
ENST00000331872_1	9	9	25.779	2.86433	2.86433
ENST00000359856_1	90	90	300.168	3.3352	3.3352
ENST00000367478_1	18	18	27.584	1.53244	1.53244
ENST00000340006_1	117	117	58.117	0.496727	0.496727
ENST00000646651_1	24	24	-1.475	-0.0614583	-0.0614583
ENST00000340990_1	84	84	318.851	3.79585	3.79585
ENST00000367142_1	6	6	16.383	2.7305	2.7305
ENST00000367137_1	102	102	217.94	2.13667	2.13667
ENST00000366999_1	60	60	-58.798	-0.979967	-0.979967
ENST00000261455_1	66	66	-52.813	-0.800197	-0.800197
ENST00000414423_1	6	6	40.856	6.80933	6.80933
ENST00000272163_1	165	145	-12.579	-0.0762364	-0.0867517
ENST00000366843_1	93	93	104.046	1.11877	1.11877
ENST00000343818_1	123	123	-60.373	-0.490837	-0.490837
ENST00000272091_1	33	33	-25.055	-0.759242	-0.759242
ENST00000366794_1	42	42	-19.28	-0.459048	-0.459048
ENST00000689584_1	30	30	-26.439	-0.8813	-0.8813
ENST00000261396_1	63	63	23.519	0.373317	0.373317
ENST00000366663_1	33	4	7.941	0.240636	1.98525
ENST00000366641_1	9	9	17.186	1.90956	1.90956
ENST00000662216_1	9	9	17.186	1.90956	1.90956
ENST00000366609_1	42	42	116.723	2.77912	2.77912
ENST00000366607_1	45	45	78.641	1.74758	1.74758
ENST00000360803_1	111	111	-24.94	-0.224685	-0.224685
ENST00000381125_1	60	60	-18.614	-0.310233	-0.310233
ENST00000355029_1	72	72	127.366	1.76897	1.76897
ENST00000695737_1	30	30	-1.337	-0.0445667	-0.0445667
ENST00000356708_1	57	57	189.633	3.32689	3.32689
ENST00000281141_1	189	189	158.34	0.837778	0.837778
ENST00000378714_1	45	45	-11.847	-0.263267	-0.263267
ENST00000544301_1	45	45	90.015	2.00033	2.00033
ENST00000377275_1	39	39	182.87	4.68897	4.68897
ENST00000376663_1	39	39	127.499	3.26921	3.26921
ENST00000356940_1	60	60	255.977	4.26628	4.26628
ENST00000354911_1	12	12	110.552	9.21267	9.21267
ENST00000580018_1	120	120	158.102	1.31752	1.31752
ENST00000395284_1	126	126	215.836	1.71298	1.71298
ENST00000373585_1	15	15	44.007	2.9338	2.9338
ENST00000354185_1	105	105	60.415	0.575381	0.575381
ENST00000361983_1	36	36	29.067	0.807417	0.807417
ENST00000263559_1	48	48	32.003	0.666729	0.666729
ENST00000373218_1	18	18	2.177	0.120944	0.120944
ENST00000345254_1	78	78	294.329	3.77345	3.77345
ENST00000372833_1	27	27	63.715	2.35981	2.35981
ENST00000211998_1	12	12	1.855	0.154583	0.154583
ENST00000332211_1	9	9	19.745	2.19389	2.19389
ENST00000225174_1	126	113	-79.043	-0.627325	-0.699496
ENST00000520547_1	93	93	164.319	1.76687	1.76687
ENST00000372134_1	66	66	18.511	0.28047	0.28047
ENST00000371703_1	117	117	-7.184	-0.0614017	-0.0614017
ENST00000260731_1	42	42	29.881	0.711452	0.711452
ENST00000334828_1	87	87	42.921	0.493345	0.493345
ENST00000370355_1	78	78	159.399	2.04358	2.04358
ENST00000605788_1	120	120	32.69	0.272417	0.272417
ENST00000369755_1	183	183	342.394	1.87101	1.87101
ENST00000361804_1	39	39	75.285	1.93038	1.93038
ENST00000280154_1	6	6	16.534	2.75567	2.75567
ENST00000298746_1	30	30	13.414	0.447133	0.447133
ENST00000369085_1	45	45	26.671	0.592689	0.592689
ENST00000278100_1	21	21	-16.323	-0.777286	-0.777286
ENST00000455566_1	90	90	-16.925	-0.188056	-0.188056
ENST00000380191_1	27	27	29.18	1.08074	1.08074
ENST00000376980_1	108	108	415.246	3.84487	3.84487
ENST00000376573_1	60	60	81.979	1.36632	1.36632
ENST00000302418_1	27	27	25.898	0.959185	0.959185
ENST00000374749_1	90	90	235.625	2.61806	2.61806
ENST00000682386_1	9	9	24.223	2.69144	2.69144
ENST00000581486_1	51	51	43.886	0.86051	0.86051
ENST00000373944_1	36	36	11.073	0.307583	0.307583
ENST00000299299_1	42	42	-8.692	-0.206952	-0.206952
ENST00000394936_1	189	189	41.745	0.220873	0.220873
ENST00000444643_1	60	60	308.052	5.1342	5.1342
ENST00000372945_1	9	9	10.519	1.16878	1.16878
ENST00000422982_1	123	123	52.662	0.428146	0.428146
ENST00000277865_1	15	15	-2.131	-0.142067	-0.142067
ENST00000680024_1	6	6	30.013	5.00217	5.00217
ENST00000371224_1	165	165	28.084	0.170206	0.170206
ENST00000371142_1	45	45	189.38	4.20844	4.20844
ENST00000370902_1	132	132	74.631	0.565386	0.565386
ENST00000370508_1	33	33	46.08	1.39636	1.39636
ENST00000318364_1	51	51	-8.767	-0.171902	-0.171902
ENST00000370110_1	9	9	9.407	1.04522	1.04522
ENST00000361464_1	18	18	19.752	1.09733	1.09733
ENST00000369937_1	87	87	102.637	1.17974	1.17974
ENST00000369905_1	30	30	131.225	4.37417	4.37417
ENST00000369847_1	9	9	13.22	1.46889	1.46889
ENST00000369815_1	42	42	53.259	1.26807	1.26807
ENST00000369603_1	69	69	533.483	7.73164	7.73164
ENST00000369151_1	12	12	28.877	2.40642	2.40642
ENST00000369103_1	180	180	219.776	1.22098	1.22098
ENST00000369023_1	6	6	-1.521	-0.2535	-0.2535
ENST00000368845_1	6	6	-2.829	-0.4715	-0.4715
ENST00000494792_1	102	102	89.625	0.878676	0.878676
ENST00000309035_1	54	54	121.391	2.24798	2.24798
ENST00000368636_1	18	18	-27.964	-1.55356	-1.55356
ENST00000368547_1	63	63	-52.054	-0.826254	-0.826254
ENST00000532097_1	63	63	-48.381	-0.767952	-0.767952
ENST00000319006_1	114	114	-93.686	-0.821807	-0.821807
ENST00000397420_1	45	45	-49.403	-1.09784	-1.09784
ENST00000263645_1	48	48	-9.304	-0.193833	-0.193833
ENST00000254616_1	48	48	42.234	0.879875	0.879875
ENST00000640959_1	48	48	42.234	0.879875	0.879875
ENST00000651655_1	39	39	7.948	0.203795	0.203795
ENST00000314138_1	54	54	92.005	1.7038	1.7038
ENST00000309377_1	6	6	7.765	1.29417	1.29417
ENST00000379719_1	33	33	157.127	4.76142	4.76142
ENST00000450114_1	54	54	171.602	3.17781	3.17781
ENST00000361367_1	18	18	32.245	1.79139	1.79139
ENST00000354817_1	21	21	111.65	5.31667	5.31667
ENST00000228136_1	15	15	44.577	2.9718	2.9718
ENST00000531120_1	30	30	50.361	1.6787	1.6787
ENST00000341394_1	24	24	169.869	7.07788	7.07788
ENST00000299413_1	51	51	75.174	1.474	1.474
ENST00000278353_1	21	21	-26.541	-1.26386	-1.26386
ENST00000395566_1	111	111	79.311	0.714514	0.714514
ENST00000362021_1	198	188	96.288	0.486303	0.51217
ENST00000263774_1	48	48	22.946	0.478042	0.478042
ENST00000399050_1	183	183	670.69	3.66497	3.66497
ENST00000316059_1	54	54	286.563	5.30672	5.30672
ENST00000227525_1	105	105	73.53	0.700286	0.700286
ENST00000301761_1	66	66	-77.296	-1.17115	-1.17115
ENST00000316461_1	69	69	50.389	0.730275	0.730275
ENST00000301788_1	141	141	21.492	0.152426	0.152426
ENST00000338663_1	108	95	-83.925	-0.777083	-0.883421
ENST00000649896_1	123	123	-29.043	-0.236122	-0.236122
ENST00000312579_1	180	180	220.457	1.22476	1.22476
ENST00000322535_1	15	15	-0.576	-0.0384	-0.0384
ENST00000311481_1	99	99	336.007	3.39401	3.39401
ENST00000310137_1	147	147	464.704	3.16125	3.16125
ENST00000398606_1	18	18	-16.732	-0.929556	-0.929556
ENST00000322776_1	93	93	-50.685	-0.545	-0.545
ENST00000310614_1	9	9	0.187	0.0207778	0.0207778
ENST00000263672_1	81	81	136.91	1.69025	1.69025
ENST00000531188_1	93	93	219.459	2.35977	2.35977
ENST00000358171_1	48	48	88.597	1.84577	1.84577
ENST00000278483_1	9	9	58.186	6.46511	6.46511
ENST00000280258_1	51	51	4.7	0.0921569	0.0921569
ENST00000278618_1	15	15	15.638	1.04253	1.04253
ENST00000265838_1	18	18	-23.447	-1.30261	-1.30261
ENST00000260270_1	48	48	135.61	2.82521	2.82521
ENST00000375549_1	9	9	3.981	0.442333	0.442333
ENST00000280362_1	210	210	103.115	0.491024	0.491024
ENST00000265881_1	195	195	308.594	1.58253	1.58253
ENST00000527958_1	132	132	571.274	4.32783	4.32783
ENST00000300688_1	21	21	42.639	2.03043	2.03043
ENST00000264028_1	66	66	233.431	3.53683	3.53683
ENST00000533632_1	93	93	28.952	0.311312	0.311312
ENST00000652429_1	93	93	48.226	0.518559	0.518559
ENST00000328965_1	81	81	-27.965	-0.345247	-0.345247
ENST00000264027_1	252	252	172.213	0.683385	0.683385
ENST00000284292_1	195	195	725.592	3.72098	3.72098
ENST00000278903_1	183	183	298.775	1.63265	1.63265
ENST00000392708_1	57	57	109.059	1.91332	1.91332
ENST00000438015_1	51	51	114.512	2.24533	2.24533
ENST00000338167_1	114	114	84.635	0.742412	0.742412
ENST00000399808_1	18	18	-91.535	-5.08528	-5.08528
ENST00000323578_1	57	57	-54.336	-0.953263	-0.953263
ENST00000351018_1	84	84	417.627	4.97175	4.97175
ENST00000300747_1	75	75	-0.943	-0.0125733	-0.0125733
ENST00000299424_1	60	60	280.755	4.67925	4.67925
ENST00000288937_1	144	144	62.297	0.432618	0.432618
ENST00000339995_1	132	132	981.507	7.43566	7.43566
ENST00000256196_1	138	138	552.897	4.0065	4.0065
ENST00000439561_1	6	6	8.815	1.46917	1.46917
ENST00000396394_1	39	39	45.572	1.16851	1.16851
ENST00000642928_1	45	45	-18.744	-0.416533	-0.416533
ENST00000395787_1	33	33	3.14	0.0951515	0.0951515
ENST00000378750_1	165	165	100.003	0.606079	0.606079
ENST00000529230_1	48	48	112.937	2.35285	2.35285
ENST00000687097_1	27	27	181.015	6.70426	6.70426
ENST00000302503_1	33	33	154.825	4.69167	4.69167
ENST00000278412_1	84	84	51.265	0.610298	0.610298
ENST00000257245_1	51	51	9.038	0.177216	0.177216
ENST00000300151_1	9	9	-5.92	-0.657778	-0.657778
ENST00000301764_1	162	162	231.324	1.42793	1.42793
ENST00000537328_1	114	114	230.804	2.0246	2.0246
ENST00000273550_1	12	12	13.712	1.14267	1.14267
ENST00000278823_1	255	255	326.479	1.28031	1.28031
ENST00000356638_1	180	180	242.392	1.34662	1.34662
ENST00000330574_1	33	33	8.543	0.258879	0.258879
ENST00000524958_1	126	126	39.29	0.311825	0.311825
ENST00000301935_1	54	54	164.11	3.03907	3.03907
ENST00000294179_1	75	75	109.079	1.45439	1.45439
ENST00000544844_1	48	21	-18.042	-0.375875	-0.859143
ENST00000377390_1	54	54	334.16	6.18815	6.18815
ENST00000275517_1	147	147	42.086	0.286299	0.286299
ENST00000310597_1	21	21	10.381	0.494333	0.494333
ENST00000529639_1	27	27	36.097	1.33693	1.33693
ENST00000377190_1	282	234	453.562	1.60838	1.9383
ENST00000308162_1	216	216	974.231	4.51033	4.51033
ENST00000310999_1	129	129	29.001	0.224814	0.224814
ENST00000376745_1	30	30	33.754	1.12513	1.12513
ENST00000301488_1	195	195	573.029	2.93861	2.93861
ENST00000362034_1	12	12	-36.673	-3.05608	-3.05608
ENST00000355527_1	153	153	-238.728	-1.56031	-1.56031
ENST00000278671_1	108	108	469.499	4.34721	4.34721
ENST00000538039_1	213	213	270.982	1.27222	1.27222
ENST00000310109_1	45	45	2.284	0.0507556	0.0507556
ENST00000525428_1	6	6	1.592	0.265333	0.265333
ENST00000281031_1	48	48	68.743	1.43215	1.43215
ENST00000320585_1	45	45	-8.872	-0.197156	-0.197156
ENST00000398136_1	75	75	47.771	0.636947	0.636947
ENST00000504148_1	54	54	57.764	1.0697	1.0697
ENST00000331581_1	45	45	309.001	6.86669	6.86669
ENST00000534980_1	45	45	199.42	4.43156	4.43156
ENST00000617285_1	276	276	397.082	1.4387	1.4387
ENST00000530167_1	60	60	177.286	2.95477	2.95477
ENST00000534624_1	15	15	-6.428	-0.428533	-0.428533
ENST00000315939_1	6	6	12.051	2.0085	2.0085
ENST00000001008_1	90	90	227.382	2.52647	2.52647
ENST00000261254_1	39	39	38.712	0.992615	0.992615
ENST00000352618_1	63	63	12.464	0.197841	0.197841
ENST00000266544_1	81	71	-24.37	-0.300864	-0.343239
ENST00000009180_1	39	39	69.292	1.77672	1.77672
ENST00000309083_1	207	179	357.196	1.72558	1.99551
ENST00000396705_1	165	165	107.181	0.649582	0.649582
ENST00000229277_1	63	63	51.248	0.81346	0.81346
ENST00000599672_1	6	6	2.2	0.366667	0.366667
ENST00000675855_1	141	141	541.478	3.84027	3.84027
ENST00000228872_1	180	180	791.206	4.39559	4.39559
ENST00000358007_1	12	12	-13.918	-1.15983	-1.15983
ENST00000419869_1	192	192	310.639	1.61791	1.61791
ENST00000229314_1	57	57	267.22	4.68807	4.68807
ENST00000266517_1	27	27	67.42	2.49704	2.49704
ENST00000229395_1	54	54	22.846	0.423074	0.423074
ENST00000282892_1	24	24	-11.965	-0.498542	-0.498542
ENST00000081029_1	12	12	4.238	0.353167	0.353167
ENST00000301072_1	75	75	-21.296	-0.283947	-0.283947
ENST00000267115_1	27	27	28.517	1.05619	1.05619
